Company Name,Exchange,URL
Xerox Corp,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/xerox-corp
Xinyuan Real Estate Co Ltd,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/xinyuan-real-estate-co-ltd
"XPLR Infrastructure, LP","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/xplr-infrastructure-lp
"XPO Logistics, Inc","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/xpo-logistics-inc
"Xponential Fitness, Inc.","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/xponential-fitness-inc
"Xtant Medical Holdings, Inc.","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/xtant-medical-holdings-inc
Xylem,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/xylem
Yelp,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/yelp
"YETI Holdings, Inc.","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/yeti-holdings-inc
"Yext, Inc.","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/yext-inc
Yiren Digital Ltd.,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/yiren-digital-ltd
"Youdao, Inc.","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/youdao-inc
YPF Sociedad Anonima,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/ypf-sociedad-anonima
Yum China Holdings Inc.,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/yum-china-holdings-inc
"YUM! Brands, Inc.","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/yum-brands-inc
Zayo Group Holdings,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zayo-group-holdings
"Zedge, Inc.","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zedge-inc
Zendesk Inc,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zendesk
Zepp Health Corporation,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zepp-health-corporation
Zeta Global Holdings Corp.,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zeta-global-holdings-corp
Zimmer Biomet,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zimmer-biomet
"ZipRecruiter, Inc.","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/ziprecruiter-inc
Zoetis Inc.,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zoetis-inc
Zomedica,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zomedica
ZTO Express (Cayman) Inc.,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zto-express-cayman-inc
"Zuora, Inc.","NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zuora-inc
Zurn Elkay Water Solutions Corporation,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zurn-elkay-water-solutions-corporation
Zymeworks Inc.,"NYSE
NEW YORK STOCK EXCHANGE",https://www.annualreports.com/Company/zymework-inc
"1st Colonial Bancorp, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/1st-colonial-bancorp-inc
Abertis Infraestructuras S.A.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/abertis-infraestructuras-sa
ABSA Group Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/absa-group-ltd
Addex Pharmaceuticals,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/addex-pharmaceuticals
Adidas AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/adidas-ag
Adriatic Metals,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/adriatic-metals
Advanz Pharma Corp,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/advanz-pharma-corp
AGC Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/agc-inc
Agriterra Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/agriterra-ltd
AIA Group Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/aia-group-limited
AIFUL CORP,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/aiful-corp
Akastor ASA,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/akastor-asa
Akzo Nobel N.V.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/akzo-nobel-nv
Alliance Witan,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/alliance-witan
"Almirall, S.A.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/almirall-sa
Alpek,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/alpek
"Alsea, S.A.B. de C.V.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/alsea-sab-de-cv
alstria office REIT-AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/alstria-office-reit-ag
Amcor Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/amcor-ltd
"Amergent Hospitality Group, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/amergent-hospitality-group-inc
AMP Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/amp-ltd
ANA Holdings Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/ana-holdings-Inc
ASAHI KASEI CORP,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/asahi-kasei-corp
ASAP,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/asap
ASSA ABLOY,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/assa-abloy
ASX Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/asx-ltd
Atlas Arteria Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/atlas-arteria-limited
"Audacy, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/audacy-inc
AuMega Metals,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/aumega-metals
Autoneum,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/autoneum
Avolta,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/avolta
Axel Springer AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/axel-springer-ag
"BAB, INC.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/bab-inc
Baloise-Holding AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/baloise-holding-ag
Bank of Princeton,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/bank-of-princeton
Bayer AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/bayer-ag
Beonic Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/beonic-limited
"Bimini Capital Management, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/bimini-capital-management-inc
Bionomics Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/bionomics-ltd
Blue Valley Ban Corp.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/blue-valley-ban-corp
BMW AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/bmw-ag
BNCCORP Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/bnccorp-inc
Borders & Southern Petroleum,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/borders-southern-petroleum
Carlsberg Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/carlsberg-group
Carrefour S.A.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/carrefour-sa
Caspian Sunrise PLC,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/caspia-sunrise-plc
Centric Financial Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/centric-financial-corporation
Charter Communications Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/charter-communications-inc
"Chesapeake Financial Shares, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/chesapeake-financial-share-inc
China Nonferrous Gold Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/china-nonferrous-gold-limited
Chiyoda Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/chiyoda-corporation
"ChoiceOne Financial Services, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/choiceone-financial-services-inc
Clearday,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/clearday
Commercial International Bank (CIB) Egypt,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/commercial-international-bank
Communities First Financial Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/communities-first-financial-corporation
Community Bancorp,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/community-bancorp
Compagnie Generale des Etablissements Michelin,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/compagnie-generale-des-etablissements-michelin
"Consumers Bancorp, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/consumers-bancorp-inc
Cortland Bancorp,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/cortland-bancorp
CRH PLC,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/crh-plc
Critica Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/critica-limited
CytoDyn Inc,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/cytoDyn-inc
Daikin Industries Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/daikin-industries-ltd
Daiwa Securities Group Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/daiwa-securities-group-inc
"Data443 Risk Mitigation, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/data443-risk-mitigation-inc
Delta Galil Industries,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/delta-galil-industries
Deutsche Boerse Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/deutsche-boerse-group
DHL Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/dhl-group
Discovery Energy Corp.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/discovery-energy-corp
dormakaba,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/dormakaba
E.ON AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/eon-ag
EACO Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/eaco-corporation
EFG-Hermes Holding,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/efg-hermes-holding
Electrolux,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/electrolux
Elite Pharmaceuticals Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/elite-pharmaceuticals-inc
Empire Bancorp Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/empire-bancorp-inc
Enel S.p.A.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/enel-spa
Energy Transition Minerals,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/energy-transition-minerals
EPI (Holdings) Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/epi-holdings-ltd
Epson,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/epson
ESI Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/esi-group
Exxaro Resources Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/exxaro-resources-ltd
F & M Bank Corp.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/f-m-bank-corp
"Farmers Bankshares, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/farmers-bankshares-inc
"Fentura Financial, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/fentura-financial-inc
"First Bankers Trustshares, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/first-bankers-trustshares-inc
First Federal Savings Bank,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/first-federal-savings-bank
First Keystone Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/first-keystone-corporation
First National Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/first-national-corporation
"First Real Estate Investment Trust of New Jersey, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/first-real-estate-investment-trust-new-jersey-inc
"First Reliance Bancshares, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/first-reliance-bancshares-inc
"FNCB Bancorp, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/fncb-bancorp-inc
Focusrite plc,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/focusrite-plc
Fomento de Construcciones y Contratas S.A.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/fomento-de-construcciones-y-contratas-sa
Fonterra,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/fonterra
"Foresight Financial Group, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/foresight-financial-group-inc
Fortum Oyj,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/fortum-oyj
Franklin Financial Services Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/franklin-financial-services-corporation
Fraport AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/fraport-ag
Frasers Property Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/frasers-property-limited
Freedom Bank of Virginia,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/freedom-bank-of-virginia
Fujitsu Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/fujitsu-ltd
G City,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/g-city
Gamesys Group PLC,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/gamesys-group-plc
GPT Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/gpt-group
Great Portland Estates plc,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/great-portland-estates-plc
Grieg Seafood,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/grieg-seafood
Groupe Casino,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/groupe-casino
Grupo Mexico,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/grupo-mexico
Hanger Inc,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/hanger-inc
Healthwarehouse.com Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/healthwarehousecom-inc
Heartland BancCorp,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/heartland-banccorp
Heineken N.V.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/heineken-nv
Helios Towers Plc,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/helios-towers-plc
Henkel,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/henkel
Hexion Inc,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/hexion-inc
Holcim,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/holcim
Holmen,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/holmen
Hysan Development Co Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/hysan-development-co-ltd
Hyundai Motor Company,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/hyundai-motor-company
Iberdrola S.A.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/iberdrola-sa
"Infinity Energy Resources, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/infinity-energy-resources-inc
Insurance Australia Group Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/insurance-australia-group-ltd
Intershop Communications AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/intershop-communications-ag
Intrusion Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/intrusion-inc
InvenTrust Properties Corp.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/inventrust-properties-corp
Isabella Bank Corp.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/isabella-bank-corp
Janus Electric Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/janus-electric-limited
Jardine Matheson Holdings Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/jardine-matheson-holdings-limited
JKX Oil and Gas PLC,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/jkx-oil-and-gas-plc
Juniata Valley Financial Corp.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/juniata-valley-financial-corp
Kansas City Life Insurance Co.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/kansas-city-life-insurance-co
Kao Corp.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/kao-corp
"Kentucky Bancshares, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/kentucky-bancshares-inc
Keppel Corp Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/keppel-corp-ltd
KION Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/kion-group
"Kish Bancorp, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/kish-bancorp-inc
Komatsu Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/komatsu-limited
Komax,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/komax
Kyocera AVX Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/kyocera-avx-corporation
L'Air Liquide S.A.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/lair-liquide-sa
LadRx Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/ladrx-corporation
"Ledyard Financial Group, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/ledyard-financial-group-inc
Lend Lease Corp Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/lend-lease-corp-ltd
Lightwave Logic Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/lightwave-logic-inc
LIXIL Group Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/lixil-group-corporation
Lundin Energy,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/lundin-energy
LVMH,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/lvmh
Marks and Spencer Group PLC,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/marks-and-spencer-group-plc
Mercedes-Benz Group AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/mercedes-benz-group-ag
Metro AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/metro-ag
"Microwave Filter Co., Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/microwave-filter-co-inc
Mitsui & Co.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/mitsui-co
Mitsui O.S.K. Lines Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/mitsui-osk-lines-ltd
"Moatable, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/moatable-inc
MTR Corporation Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/mtr-corporation-ltd
MVB Financial Corp,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/mvb-financial-corp
MyEco Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/myeco-group
Naspers Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/naspers-ltd
NEC Corp.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/nec-corp
Nedbank Group Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/nedbank-group-ltd
Neles,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/neles
Nestlé,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/nestle
Nidec Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/nidec-corporation
Niocorp Developments Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/niocorp-developments-ltd
"Nissan Motor Co., Ltd.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/nissan-motor-co-ltd
Noble Roman's Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/noble-romans-inc
Nokian Tyres plc,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/nokian-tyres-plc
Nordic Semiconductor,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/nordic-semiconductor
NORMA Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/norma-group
NOVO BANCO,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/novo-banco
NSK Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/nsk-ltd
Nu Ride Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/nu-ride-inc
Omron Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/omron-corporation
OMV Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/omv-group
Outokumpu Oyj,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/outokumpu-oyj
Ørsted,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/orsted
Pacific Financial Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/pacific-financial-corporation
Partners Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/partners-group
Permanent TSB Group Holdings plc,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/permanent-tsb-group-holdings-plc
"Pershing Square Holdings, Ltd","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/pershing-square-holdings-ltd
Petrogress Inc,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/petrogress-inc
Petsec Energy Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/petsec-energy-ltd
Pieridae Energy Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/pieridae-energy-limited
Pinnacle Bankshares Corp,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/pinnacle-bankshares-corp
Pirelli & C. S.p.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/pirelli-c-sp
Prada Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/prada-group
Prime Meridian Holding Company,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/prime-meridian-holding-company
Prosafe Offshore Pte Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/prosafe-offshore-pte-ltd
"Protagenic Therapeutics, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/protagenic-therapeutics-inc
"PSB Holdings, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/psb-holdings-inc
PUMA,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/puma
"QSAM Biosciences, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/qsam-biosciences-inc
Red Electrica Corp. S.A.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/red-electrica-corp-sa
Renovare Environmental Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/renovare-environmental-inc
"Revolution Lighting Technologies, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/revolution-lighting-technologies-inc
"Rhino Resource Partners, L.P.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/rhino-resource
Royal BAM Group nv,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/royal-bam-group-nv
Rushydro,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/rushydro
RWE AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/rwe-ag
Saipem,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/saipem
Schneider Electric,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/schneider-electric
SGS S.A.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/sgs-sa
SIG Combibloc Group Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/sig-combibloc-group-ltd
Silex Systems Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/silex-systems-ltd
Sio Gene Therapies,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/sio-gene-therapies
"SmartStop Self Storage REIT, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/smartstop-self-storage-reit-inc
Sodexo S.A.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/sodexo-sa
Sono-Tek Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/sonotek-corporation
"Southern Michigan Bancorp, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/southern-michigan-bancorp-inc
Stabilus SA,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/stabilus-sa
Stada Arzneimittel AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/stada-arzneimittel-ag
"Stereotaxis, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/stereotaxis-inc
Stockland,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/stockland
Stora Enso,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/stora-enso
Storebrand ASA,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/storebrand-asa
Subaru Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/subaru-corporation
Sulzer AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/sulzer-ag
Suncrest Bank,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/suncrest-bank
Swisscom AG,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/swisscom-ag
TAIHEIYO CEMENT CORP,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/taiheiyo-cement-corp
Tata Consultancy Services Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/tata-consultancy-services-ltd
Tata Steel Ltd.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/tata-steel-ltd
Tatneft,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/tatneft
TDK Corp.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/tdk-corp
Telkonet Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/telkonet-inc
Tencent,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/tencent
Terveystalo,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/terveystalo
Tiger Brands Ltd,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/tiger-brands-ltd
Toray Industries Inc.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/toray-industries-inc
Toshiba Corp.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/toshiba-corp
Traditions Bank,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/traditions-bank
Truxton Corporation,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/truxton-corporation
Tryg,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/tryg
Tuesday Morning Corp,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/tuesday-morning-corp
UniCredit S.p.A.,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/unicredit-spa
"UTG, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/utg-inc
Vault Minerals,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/vault-minerals
"Viskase Companies, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/viskase-companies-inc
Vitasoy International Holdings Limited,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/vitasoy-international-holdings-limited
Vivesto,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/vivesto
VK,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/vk
Volkswagen Group,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/volkswagen-group
"Vyant Bio, Inc.","OTC
OVER THE COUNTER",https://www.annualreports.com/Company/vyant-bio-inc
Wilson Bank & Trust,"OTC
OVER THE COUNTER",https://www.annualreports.com/Company/wilson-bank-trust
